eps_a	eps_b	eps_c
0.000191527	-0.000329465	0.000254829
0.000190924	-0.00033132	0.00025346
0.000191454	-0.0003306	0.000252249
0.000189716	-0.000331454	0.000253279
0.000189133	-0.000330011	0.000253879
0.000190877	-0.000329633	0.000253227
0.000192098	-0.000329668	0.000254778
0.000190951	-0.000330636	0.000252943
0.000191538	-0.00033031	0.000252335
0.000193298	-0.000330829	0.000252868
0.000188537	-0.000330404	0.000253472
0.000191219	-0.000332068	0.000254421
0.000192038	-0.000329386	0.000253745
0.000190017	-0.000330048	0.000253713
0.000190627	-0.000330312	0.000254532
0.000190949	-0.000330901	0.000253325
0.000190402	-0.000329491	0.000255052
0.000191253	-0.000330959	0.000252417
0.000194991	-0.000331156	0.000254978
0.000195381	-0.00033354	0.000260484
0.000199721	-0.000333962	0.000262445
0.000201934	-0.000334259	0.000264503
0.000203302	-0.000335108	0.000264391
0.000202532	-0.000336564	0.000262997
0.000204549	-0.000334365	0.000266047
0.000202649	-0.000334995	0.000267044
0.000203225	-0.000335229	0.000267115
0.00020481	-0.000335712	0.000266672
0.000204171	-0.00033382	0.000267054
0.000204886	-0.000335562	0.000265778
0.000203066	-0.000335359	0.000267035
0.000202101	-0.000335631	0.000264725
0.000205697	-0.000336607	0.000266771
0.000203672	-0.000335756	0.000265386
0.000201342	-0.000336088	0.000264937
0.000203126	-0.000335962	0.000264763
0.00020377	-0.000335417	0.000266056
0.000203507	-0.000333584	0.000266855
0.00020194	-0.00033772	0.000266136
0.000203008	-0.000335304	0.000266871
0.00020324	-0.000336872	0.000265835
0.000202977	-0.000335328	0.000264881
0.000204773	-0.000336007	0.000266164
0.000202045	-0.000335349	0.000264891
0.000203406	-0.000335594	0.000266183
0.000205152	-0.000335387	0.000266161
0.000204026	-0.00033462	0.000266421
0.000202832	-0.000333815	0.000265729
0.000203473	-0.000335864	0.000265556
0.000204427	-0.000336642	0.000265877
0.000205184	-0.000334384	0.000266251
0.000204914	-0.000337553	0.000265493
0.000203825	-0.000337098	0.000264092
0.000203845	-0.000335606	0.000268066
0.000204594	-0.00033297	0.000265648
0.000204051	-0.000334858	0.000266127
0.00020414	-0.000336544	0.000265135
0.000204357	-0.000335057	0.000269347
0.000205622	-0.000336189	0.000265345
0.000204859	-0.000337457	0.000268706
0.000207278	-0.000335423	0.000269344
0.000210225	-0.000335782	0.000272581
0.000211737	-0.000340192	0.000271279
0.000211137	-0.000345738	0.000273342
0.000210115	-0.000353764	0.00027444
0.000207194	-0.000358032	0.000270678
0.000207699	-0.000362229	0.000269416
0.000206591	-0.000366162	0.000269212
0.000208018	-0.000366899	0.000270661
0.000207573	-0.000367755	0.00026938
0.000207257	-0.00036959	0.00026598
0.000205381	-0.000369362	0.000270952
0.000204677	-0.000371083	0.000269405
0.000204966	-0.000371337	0.000267445
0.000205973	-0.000372059	0.000269069
0.000205101	-0.000368906	0.000267836
0.000205663	-0.000371535	0.000268041
0.000203627	-0.000371457	0.000267212
0.00020476	-0.000373261	0.000268061
0.000204788	-0.000374711	0.000267101
0.000203913	-0.000372807	0.000267146
0.000204098	-0.000373389	0.000267487
0.000205114	-0.000373886	0.00026757
0.000204969	-0.000372738	0.00026766
0.000207157	-0.000371888	0.000268289
0.000207378	-0.00037339	0.000270691
0.000209551	-0.000377124	0.000271576
0.000208237	-0.000385112	0.000274099
0.000197812	-0.000402075	0.000273513
0.000195762	-0.000413554	0.000272531
0.000196085	-0.000419961	0.000271888
0.000194734	-0.000422449	0.000273105
0.000194628	-0.000425315	0.000269371
0.000195654	-0.000425679	0.000271374
0.0001947	-0.000426954	0.000272548
0.000196403	-0.000427218	0.000269767
0.000195125	-0.000426964	0.000271198
0.000195193	-0.000429873	0.0002708
0.000194942	-0.000431874	0.000271332
0.000195198	-0.000430606	0.000271361
0.000193619	-0.000429835	0.000270728
0.00019539	-0.00043199	0.000272025
0.000195514	-0.000429628	0.000269817
0.000195716	-0.000431366	0.000270784
0.000195503	-0.00043136	0.000270008
0.000195515	-0.000430985	0.000268358
0.000196009	-0.000431305	0.000269279
0.000195456	-0.000431943	0.000271967
0.000194041	-0.0004321	0.000270819
0.000196284	-0.000431534	0.000271312
0.000196002	-0.000432157	0.000271974
0.000194313	-0.000432743	0.000270635
0.000193507	-0.000433015	0.000270857
0.000194597	-0.000433033	0.000270551
0.00019444	-0.00043283	0.000271811
0.000195108	-0.000433714	0.000272335
0.000197591	-0.000432964	0.000271723
0.000200236	-0.000432275	0.000273787
0.00019959	-0.000435994	0.00027384
0.000201913	-0.000439752	0.000276551
0.000200532	-0.000444233	0.000274406
0.000202561	-0.000449585	0.000272234
0.000199578	-0.000454072	0.000268802
0.000201297	-0.00045182	0.00027096
0.000201927	-0.000455168	0.000270605
0.000202276	-0.000457004	0.000268909
0.000201929	-0.000460272	0.000269082
0.000201194	-0.00046224	0.000269071
0.000200792	-0.000462714	0.000269851
0.000200394	-0.000463365	0.000270547
0.00020004	-0.000466172	0.000271099
0.000202413	-0.000467714	0.000268684
0.000199779	-0.000466854	0.000271224
0.000199655	-0.000467452	0.000268256
0.000200181	-0.000467159	0.0002692
0.000200592	-0.000467931	0.000268065
0.000198293	-0.000470033	0.000266169
0.00019922	-0.00047017	0.000269348
0.000198238	-0.000468734	0.000268813
0.000199011	-0.000470311	0.000269385
0.000198524	-0.00047023	0.000268242
0.000198933	-0.000468946	0.0002682
0.000197561	-0.000470391	0.000268671
0.000200306	-0.000469201	0.000268662
0.00020032	-0.000468675	0.000267608
0.00020016	-0.000469784	0.000269798
0.000199789	-0.000469432	0.000269074
0.000201962	-0.000471924	0.000270762
0.000201165	-0.000469993	0.000271793
0.000202736	-0.000471674	0.00027119
0.000200623	-0.000471747	0.000274063
0.000201773	-0.000476714	0.000273862
0.000196594	-0.000489825	0.000273694
0.000193023	-0.000500348	0.00027386
0.000191044	-0.000504664	0.00027441
0.000191918	-0.000503579	0.000271465
0.000189839	-0.000505079	0.000273555
0.000190721	-0.00050856	0.000273574
0.000190518	-0.000509214	0.000273757
0.000190773	-0.000508692	0.00027235
0.00018812	-0.000508879	0.000272279
0.000188772	-0.000509848	0.000273262
0.000187494	-0.000509286	0.000274397
0.000188924	-0.000511724	0.000273339
0.000190936	-0.000510664	0.000272253
0.000187444	-0.000509833	0.000271647
0.000188738	-0.000512514	0.000273923
0.000188229	-0.000512714	0.000270739
0.000189092	-0.000512424	0.000272404
0.000187008	-0.000514033	0.000272409
0.000188695	-0.000511161	0.000268728
0.000187955	-0.000512185	0.000271865
0.000186439	-0.000510468	0.000272064
0.000187791	-0.000511664	0.000271206
0.000186796	-0.000513238	0.000272919
0.000188841	-0.000511217	0.00027247
0.000188319	-0.000511917	0.000272857
0.00018909	-0.000511714	0.000271573
0.000187707	-0.000512633	0.000269844
0.000188576	-0.000512716	0.000272591
0.000188297	-0.000512808	0.000272021
0.000188156	-0.00051359	0.000270958
0.000189493	-0.00051223	0.000270264
0.000190133	-0.000514351	0.000270804
0.000187753	-0.000512707	0.000270943
0.00018909	-0.0005129	0.000270577
0.000187613	-0.00051296	0.000269732
0.000190216	-0.000511515	0.000271332
0.000187374	-0.000512447	0.000270261
0.000187896	-0.000510954	0.000271597
0.000188633	-0.000514233	0.000269374
0.000187602	-0.00051326	0.000272404
0.000188218	-0.000514684	0.000271876
0.000188381	-0.000515354	0.000271318
0.0001868	-0.000513157	0.000272552
0.00018848	-0.000511733	0.000269409
0.000186492	-0.000514725	0.000271011
0.000188384	-0.000512856	0.000272794
0.000188023	-0.000514233	0.000272253
0.000187916	-0.000514902	0.000270635
0.000188954	-0.0005145	0.000271327
0.000188496	-0.000515486	0.000271002
0.000187183	-0.000513991	0.000270938
0.00018848	-0.000515412	0.000271717
0.000188607	-0.000514301	0.000271127
0.000188373	-0.000515907	0.000270632
0.000187754	-0.000513651	0.000270179
0.000185191	-0.000516069	0.000272196
0.000189297	-0.000514951	0.000271002
0.000189462	-0.000515445	0.000271559
0.000186917	-0.000513669	0.000272334
0.000187643	-0.00051344	0.00027251
0.000186758	-0.000515171	0.000271314
0.000189172	-0.000515088	0.000270573
0.000189384	-0.000513589	0.000270663
0.000189272	-0.000513907	0.000272376
0.000192458	-0.000515817	0.000275096
0.000191792	-0.000516633	0.000279212
0.00019594	-0.000520071	0.000277847
0.000196518	-0.000535573	0.000273369
0.000196634	-0.000546382	0.000268625
0.000195216	-0.000551636	0.000266977
0.000194138	-0.000555634	0.000265881
0.00019329	-0.000556683	0.000267048
0.000193806	-0.000561885	0.000266236
0.000190265	-0.000565761	0.00026486
0.000190374	-0.000567556	0.000263545
0.000191491	-0.000567433	0.000264762
0.000190274	-0.000569857	0.000265354
0.000191011	-0.000570483	0.000265889
0.000189499	-0.000570633	0.000265504
0.000188976	-0.000569324	0.000264108
0.000191277	-0.000569816	0.000264889
0.000190494	-0.000570158	0.000265575
0.000189289	-0.000570369	0.000265079
0.000188598	-0.000571809	0.000264588
0.000188512	-0.000572079	0.000265102
0.000190077	-0.000571156	0.000265097
0.000188933	-0.000569972	0.000264509
0.00018903	-0.00057207	0.000266582
0.000188397	-0.000571175	0.000265181
0.000189119	-0.000572435	0.000265504
0.000193882	-0.000574389	0.000267727
0.000191829	-0.000587867	0.000269353
0.000180317	-0.000606942	0.000270601
0.000176732	-0.000613292	0.000270489
0.00017696	-0.000619797	0.000267661
0.000172278	-0.000624469	0.000268615
0.000174512	-0.000626155	0.00026925
0.000174428	-0.000626426	0.000268792
0.00017406	-0.000630558	0.00027001
0.000175372	-0.000631048	0.000269856
0.000174199	-0.000635047	0.000270045
0.000176214	-0.000634219	0.000268256
0.00017569	-0.000634881	0.000268831
0.000175199	-0.000635235	0.000270025
0.000175	-0.000635441	0.000269864
0.000176047	-0.000635554	0.000267789
0.000176718	-0.000637316	0.00026948
0.000174742	-0.000636809	0.000268367
0.000175472	-0.000638069	0.000268632
0.000175149	-0.000636989	0.000267217
0.00017422	-0.000637426	0.00026786
0.000176689	-0.000636966	0.000269399
0.000176832	-0.000637069	0.000268879
0.000177206	-0.000638607	0.000268727
0.000176856	-0.000637557	0.000267728
0.000176454	-0.000638631	0.00026858
0.000177068	-0.000638229	0.000270526
0.000180961	-0.0006424	0.000272471
0.000181252	-0.000662222	0.000272371
0.000182215	-0.000680502	0.000265578
0.000178945	-0.000688592	0.000262387
0.000177045	-0.000693026	0.000262025
0.000178564	-0.000695172	0.000261393
0.00017699	-0.000698335	0.000259259
0.000178747	-0.00070097	0.000261402
0.00017887	-0.000702564	0.000262843
0.000177432	-0.000706762	0.000260592
0.000177208	-0.000705226	0.000262071
0.000175978	-0.000704143	0.000261294
0.000176675	-0.000706805	0.000262275
0.000176391	-0.000704612	0.000260773
0.000176523	-0.000709028	0.000262194
0.000176652	-0.000706747	0.000261252
0.000175305	-0.000707074	0.000262671
0.000178175	-0.000707448	0.000260797
0.000176487	-0.000708521	0.000260285
0.000176612	-0.00070753	0.000262029
0.000175622	-0.000709497	0.000260422
0.000177112	-0.000709965	0.000260768
0.000178336	-0.00071048	0.000263532
0.000180724	-0.000710492	0.000266813
0.000181277	-0.000710132	0.000265671
0.000183837	-0.000719055	0.000268559
0.000174725	-0.00073534	0.000266915
0.000171636	-0.000748508	0.000266574
0.00016864	-0.000755577	0.00026494
0.000168676	-0.000756629	0.000263991
0.000169623	-0.000759642	0.000264659
0.000168254	-0.000760967	0.000265286
0.000168751	-0.000764072	0.000265416
0.000168301	-0.000765546	0.000265382
0.000168089	-0.000767035	0.00026587
0.000168212	-0.000767264	0.000264096
0.000168956	-0.000766397	0.000264928
0.000170703	-0.000767186	0.000265334
0.000169257	-0.000767048	0.000263715
0.000168857	-0.000769848	0.000265189
0.00016711	-0.000767916	0.000264306
0.000168052	-0.000769851	0.000264234
0.000169136	-0.000768714	0.000265488
0.000166702	-0.000770218	0.000264207
0.000167999	-0.000770196	0.000266949
0.000168649	-0.000770059	0.000264855
0.000169352	-0.000769437	0.000266219
0.000169932	-0.000768883	0.000266134
0.000169215	-0.000769335	0.000264845
0.000170189	-0.000771694	0.000264815
0.000169722	-0.000770807	0.000265208
0.00016877	-0.00076904	0.000264399
0.000168889	-0.00076925	0.000267377
0.000169828	-0.000771731	0.000266402
0.000169305	-0.000771169	0.000267375
0.000169415	-0.000769549	0.000266847
0.00017031	-0.000772466	0.00026518
0.00016993	-0.000772302	0.000265073
0.000169765	-0.000772271	0.000264267
0.000168731	-0.000772158	0.000265905
0.000168284	-0.000771036	0.000266327
0.000167406	-0.000771505	0.000266952
0.000167685	-0.000772731	0.000267242
0.000170366	-0.000771624	0.000265892
0.000171439	-0.000772	0.000265203
0.000169277	-0.000770399	0.000267929
0.000169534	-0.000771762	0.000264436
0.00016935	-0.000771181	0.00026561
0.000168867	-0.000771673	0.000265647
0.000170685	-0.000772534	0.00026789
0.000172739	-0.000771957	0.000270035
0.000173937	-0.000773389	0.000270932
0.000174054	-0.00077534	0.000272462
0.000178333	-0.000777422	0.000273403
0.000176971	-0.000784613	0.000270082
0.000177153	-0.000789145	0.000268939
0.000175959	-0.000795929	0.000267964
0.000177536	-0.000801419	0.000266007
0.000176647	-0.00080586	0.000263128
0.00017769	-0.000807676	0.000264689
0.00017702	-0.00080916	0.000263797
0.000175986	-0.000812213	0.000264148
0.000175336	-0.000816817	0.000263084
0.000175115	-0.000815636	0.00026166
0.000174106	-0.000817943	0.000263876
0.000177908	-0.00081607	0.000262446
0.000176486	-0.000816644	0.000263182
0.000176772	-0.000816978	0.000262825
0.000175284	-0.000817803	0.000263289
0.000178548	-0.000818421	0.000261655
0.000176002	-0.000818965	0.000262066
0.000177658	-0.000818359	0.000261043
0.000176831	-0.000818077	0.000262584
0.000176638	-0.000819388	0.000263843
0.000176332	-0.000818018	0.000262138
0.00017643	-0.000820121	0.000260891
0.000176188	-0.000820077	0.000261333
0.000175207	-0.000819131	0.000261629
0.000176096	-0.000819237	0.000263009
0.000179431	-0.000821077	0.000265419
0.00018068	-0.000823016	0.000267116
0.000179465	-0.000824728	0.000268555
0.00018053	-0.000830215	0.000267952
0.000177283	-0.000836651	0.000268647
0.000171578	-0.000846588	0.000269172
0.000164969	-0.000852601	0.000267167
0.000163764	-0.000859088	0.000268272
0.000162681	-0.000861179	0.000270574
0.000162936	-0.000863407	0.00027018
0.0001609	-0.000867344	0.000270915
0.000161647	-0.000869106	0.000268405
0.000163917	-0.000868411	0.000270408
0.00016128	-0.000870214	0.000269505
0.000164009	-0.000871459	0.000270217
0.000163594	-0.000870153	0.000269501
0.000163238	-0.000872416	0.000268075
0.000161826	-0.000874054	0.000268303
0.000162204	-0.000873	0.000269513
0.000160792	-0.000871557	0.000270681
0.00016226	-0.000873345	0.000268503
0.000162581	-0.000874985	0.000269246
0.000163368	-0.000875064	0.000269277
0.000160345	-0.000872977	0.000269724
0.00016182	-0.000874575	0.000270001
0.000161797	-0.000873395	0.000270555
0.000160512	-0.000875328	0.000269208
0.000161517	-0.000876028	0.000269692
0.0001626	-0.000875954	0.000270444
0.000161244	-0.000876396	0.000269436
0.00016314	-0.000875357	0.000269246
0.000160421	-0.000876849	0.000268884
0.000163902	-0.000876019	0.000270288
0.000164894	-0.00087743	0.000271421
0.000166864	-0.000878049	0.000275075
0.000169711	-0.000879585	0.000275858
0.000171117	-0.000888132	0.000274433
0.000169959	-0.000894582	0.000268935
0.000170402	-0.000895445	0.000266619
0.000170198	-0.000896368	0.000266591
0.000170506	-0.000899529	0.000266243
0.000172226	-0.000901771	0.000264735
0.000173483	-0.00090382	0.000263277
0.000171654	-0.000905591	0.000263189
0.000174756	-0.000906889	0.000264906
0.000175706	-0.000912242	0.000264722
0.000176005	-0.000914646	0.000261789
0.00017408	-0.000918389	0.000260654
0.000172676	-0.000919049	0.00026262
0.000175676	-0.000920653	0.00025992
0.000173936	-0.000922239	0.000260769
0.000173849	-0.000922504	0.0002605
0.000173379	-0.000921521	0.000260628
0.000173527	-0.000922909	0.000261337
0.000174237	-0.000922708	0.000261424
0.000172943	-0.000922986	0.000260468
0.000174283	-0.000924012	0.000261747
0.000175155	-0.000925287	0.000259085
0.000172833	-0.000925188	0.000261747
0.00017565	-0.000925767	0.00026204
0.00017667	-0.000927717	0.00026762
0.000178709	-0.000932034	0.00026723
0.000170185	-0.000950399	0.000270039
0.000148366	-0.000988137	0.000274236
0.000146266	-0.001004974	0.000270373
0.000150339	-0.00101396	0.000268754
0.000148306	-0.001015773	0.000269872
0.000149813	-0.001019985	0.000265844
0.000149852	-0.001021267	0.000268317
0.000151652	-0.001023116	0.000268091
0.000149868	-0.001024381	0.000267808
0.000149682	-0.001026165	0.000265829
0.000151337	-0.0010257	0.000265739
0.000151534	-0.001026166	0.000267473
0.000149769	-0.001027181	0.000267637
0.000152821	-0.001024926	0.000267277
0.00015053	-0.001027983	0.00026701
0.000151062	-0.001026839	0.000269133
0.000150736	-0.001027826	0.000267125
0.000152484	-0.001027738	0.000270308
0.000152647	-0.001027973	0.000270038
0.000152077	-0.001029439	0.000268826
0.000153942	-0.001029487	0.000270072
0.000156986	-0.001030736	0.000271262
0.00015762	-0.00103203	0.000277602
0.000160989	-0.001039251	0.000275326
0.000156331	-0.001039433	0.000272368
0.000155719	-0.001039654	0.000270949
0.000156536	-0.001041295	0.000272411
0.000157217	-0.001041585	0.000271725
0.000160521	-0.001044015	0.000273384
